config,signal,test_year,symbol,anchor_side,direction,fire_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,atr,stop_price,target_price,pnl_pts,pnl_r
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-04-22 06:00:00+00:00,2022-04-22 06:03:00+00:00,4381.0000,2022-04-22 10:03:00+00:00,4375.0000,time_exit,5.9196,4369.1607,4410.5982,-6.0000,-0.5068
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-04-22 06:00:00+00:00,2022-04-22 06:03:00+00:00,4381.0000,2022-04-22 10:03:00+00:00,4375.0000,time_exit,5.9196,4369.1607,4410.5982,-6.0000,-0.5068
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-04-25 16:00:00+00:00,2022-04-25 16:02:00+00:00,13259.2500,2022-04-25 20:02:00+00:00,13548.0000,time_exit,60.6027,13138.0446,13562.2634,288.7500,2.3823
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-04-25 16:00:00+00:00,2022-04-25 16:02:00+00:00,13259.2500,2022-04-25 20:02:00+00:00,13548.0000,time_exit,60.6027,13138.0446,13562.2634,288.7500,2.3823
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-05-01 23:00:00+00:00,2022-05-01 23:02:00+00:00,12889.5000,2022-05-02 03:02:00+00:00,12932.0000,time_exit,57.6964,12774.1071,13177.9821,42.5000,0.3683
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-05-01 23:00:00+00:00,2022-05-01 23:02:00+00:00,12889.5000,2022-05-02 03:02:00+00:00,12932.0000,time_exit,57.6964,12774.1071,13177.9821,42.5000,0.3683
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-05-06 14:00:00+00:00,2022-05-06 14:02:00+00:00,12596.0000,2022-05-06 15:22:00+00:00,12893.1205,target,59.4241,12477.1518,12893.1205,297.1205,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-05-12 07:00:00+00:00,2022-05-12 07:04:00+00:00,11882.7500,2022-05-12 09:32:00+00:00,11798.7232,stop,42.0134,11798.7232,12092.8170,-84.0268,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-05-12 20:00:00+00:00,2022-05-12 20:03:00+00:00,3927.7500,2022-05-13 00:03:00+00:00,3939.2500,time_exit,26.0223,3875.7054,4057.8616,11.5000,0.2210
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-05-19 15:00:00+00:00,2022-05-19 15:02:00+00:00,3900.7500,2022-05-19 19:02:00+00:00,3940.2500,time_exit,16.9643,3866.8214,3985.5714,39.5000,1.1642
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-05-24 07:00:00+00:00,2022-05-24 07:02:00+00:00,11795.0000,2022-05-24 11:02:00+00:00,11841.0000,time_exit,20.0625,11754.8750,11895.3125,46.0000,1.1464
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-05-24 09:00:00+00:00,2022-05-24 09:02:00+00:00,3914.7500,2022-05-24 13:02:00+00:00,3929.5000,time_exit,6.3080,3902.1339,3946.2902,14.7500,1.1691
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-05-24 09:00:00+00:00,2022-05-24 09:02:00+00:00,3914.7500,2022-05-24 13:02:00+00:00,3929.5000,time_exit,6.3080,3902.1339,3946.2902,14.7500,1.1691
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-05-25 13:00:00+00:00,2022-05-25 13:06:00+00:00,11716.2500,2022-05-25 14:30:00+00:00,11902.4777,target,37.2455,11641.7589,11902.4777,186.2277,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-06-05 23:00:00+00:00,2022-06-05 23:03:00+00:00,4107.7500,2022-06-06 03:03:00+00:00,4124.0000,time_exit,10.7545,4086.2411,4161.5223,16.2500,0.7555
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-06-05 23:00:00+00:00,2022-06-05 23:03:00+00:00,4107.7500,2022-06-06 03:03:00+00:00,4124.0000,time_exit,10.7545,4086.2411,4161.5223,16.2500,0.7555
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-06-07 07:00:00+00:00,2022-06-07 07:07:00+00:00,4096.2500,2022-06-07 11:07:00+00:00,4091.2500,time_exit,6.6830,4082.8839,4129.6652,-5.0000,-0.3741
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-06-07 07:00:00+00:00,2022-06-07 07:07:00+00:00,4096.2500,2022-06-07 11:07:00+00:00,4091.2500,time_exit,6.6830,4082.8839,4129.6652,-5.0000,-0.3741
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-09 23:00:00+00:00,2022-06-09 23:04:00+00:00,12278.5000,2022-06-10 03:04:00+00:00,12313.2500,time_exit,41.3304,12195.8393,12485.1518,34.7500,0.4204
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-09 23:00:00+00:00,2022-06-09 23:04:00+00:00,12278.5000,2022-06-10 03:04:00+00:00,12313.2500,time_exit,41.3304,12195.8393,12485.1518,34.7500,0.4204
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-10 08:00:00+00:00,2022-06-10 08:02:00+00:00,12290.0000,2022-06-10 12:02:00+00:00,12301.5000,time_exit,20.9286,12248.1429,12394.6429,11.5000,0.2747
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-15 12:00:00+00:00,2022-06-15 12:03:00+00:00,11435.0000,2022-06-15 16:03:00+00:00,11512.0000,time_exit,30.1205,11374.7589,11585.6027,77.0000,1.2782
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-16 23:00:00+00:00,2022-06-16 23:02:00+00:00,11159.7500,2022-06-17 03:02:00+00:00,11185.5000,time_exit,47.9732,11063.8036,11399.6161,25.7500,0.2684
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-16 23:00:00+00:00,2022-06-16 23:02:00+00:00,11159.7500,2022-06-17 03:02:00+00:00,11185.5000,time_exit,47.9732,11063.8036,11399.6161,25.7500,0.2684
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-06-17 00:00:00+00:00,2022-06-17 00:04:00+00:00,3666.7500,2022-06-17 04:04:00+00:00,3686.7500,time_exit,12.3750,3642.0000,3728.6250,20.0000,0.8081
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-06-17 00:00:00+00:00,2022-06-17 00:04:00+00:00,3666.7500,2022-06-17 04:04:00+00:00,3686.7500,time_exit,12.3750,3642.0000,3728.6250,20.0000,0.8081
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-27 23:00:00+00:00,2022-06-27 23:02:00+00:00,12067.0000,2022-06-28 02:23:00+00:00,12000.4375,stop,33.2812,12000.4375,12233.4062,-66.5625,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-06-27 23:00:00+00:00,2022-06-27 23:02:00+00:00,12067.0000,2022-06-28 02:23:00+00:00,12000.4375,stop,33.2812,12000.4375,12233.4062,-66.5625,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-07-12 08:00:00+00:00,2022-07-12 08:03:00+00:00,11795.5000,2022-07-12 11:33:00+00:00,11891.0580,target,19.1116,11757.2768,11891.0580,95.5580,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-07-12 08:00:00+00:00,2022-07-12 08:02:00+00:00,3829.7500,2022-07-12 12:02:00+00:00,3838.7500,time_exit,4.8080,3820.1339,3853.7902,9.0000,0.9359
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-07-13 04:00:00+00:00,2022-07-13 04:02:00+00:00,3830.0000,2022-07-13 07:46:00+00:00,3821.0804,stop,4.4598,3821.0804,3852.2991,-8.9196,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-07-25 06:00:00+00:00,2022-07-25 06:02:00+00:00,12411.7500,2022-07-25 09:55:00+00:00,12487.9554,target,15.2411,12381.2679,12487.9554,76.2054,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-07-25 06:00:00+00:00,2022-07-25 06:02:00+00:00,12411.7500,2022-07-25 09:55:00+00:00,12487.9554,target,15.2411,12381.2679,12487.9554,76.2054,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-07-25 07:00:00+00:00,2022-07-25 07:03:00+00:00,12424.0000,2022-07-25 07:22:00+00:00,12392.9554,stop,15.5223,12392.9554,12501.6116,-31.0446,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-07-25 07:00:00+00:00,2022-07-25 07:03:00+00:00,3962.5000,2022-07-25 07:22:00+00:00,3954.0893,stop,4.2054,3954.0893,3983.5268,-8.4107,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-07-26 03:00:00+00:00,2022-07-26 03:02:00+00:00,12312.0000,2022-07-26 07:02:00+00:00,12316.2500,time_exit,21.1741,12269.6518,12417.8705,4.2500,0.1004
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-07-26 03:00:00+00:00,2022-07-26 03:02:00+00:00,12312.0000,2022-07-26 07:02:00+00:00,12316.2500,time_exit,21.1741,12269.6518,12417.8705,4.2500,0.1004
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-08-02 14:00:00+00:00,2022-08-02 14:02:00+00:00,4096.0000,2022-08-02 14:10:00+00:00,4082.0714,stop,6.9643,4082.0714,4130.8214,-13.9286,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-03 03:00:00+00:00,2022-08-03 03:02:00+00:00,12921.0000,2022-08-03 07:02:00+00:00,12913.7500,time_exit,22.7812,12875.4375,13034.9062,-7.2500,-0.1591
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-11 23:00:00+00:00,2022-08-11 23:02:00+00:00,13330.5000,2022-08-12 03:02:00+00:00,13346.7500,time_exit,33.2545,13263.9911,13496.7723,16.2500,0.2443
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-11 23:00:00+00:00,2022-08-11 23:02:00+00:00,13330.5000,2022-08-12 03:02:00+00:00,13346.7500,time_exit,33.2545,13263.9911,13496.7723,16.2500,0.2443
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-16 23:00:00+00:00,2022-08-16 23:02:00+00:00,13648.7500,2022-08-17 03:02:00+00:00,13645.0000,time_exit,33.1741,13582.4018,13814.6205,-3.7500,-0.0565
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-16 23:00:00+00:00,2022-08-16 23:02:00+00:00,13648.7500,2022-08-17 03:02:00+00:00,13645.0000,time_exit,33.1741,13582.4018,13814.6205,-3.7500,-0.0565
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-08-17 18:00:00+00:00,2022-08-17 18:02:00+00:00,4279.5000,2022-08-17 22:02:00+00:00,4276.7500,time_exit,8.1696,4263.1607,4320.3482,-2.7500,-0.1683
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-18 07:00:00+00:00,2022-08-18 07:03:00+00:00,13429.5000,2022-08-18 09:38:00+00:00,13500.2143,target,14.1429,13401.2143,13500.2143,70.7143,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-08-18 07:00:00+00:00,2022-08-18 07:02:00+00:00,4261.2500,2022-08-18 09:41:00+00:00,4280.1339,target,3.7768,4253.6964,4280.1339,18.8839,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-08-19 15:00:00+00:00,2022-08-19 15:03:00+00:00,4234.5000,2022-08-19 19:03:00+00:00,4222.7500,time_exit,7.4598,4219.5804,4271.7991,-11.7500,-0.7876
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-08-23 04:00:00+00:00,2022-08-23 04:02:00+00:00,4148.2500,2022-08-23 04:59:00+00:00,4141.2857,stop,3.4821,4141.2857,4165.6607,-6.9643,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-23 08:00:00+00:00,2022-08-23 08:02:00+00:00,12945.2500,2022-08-23 12:02:00+00:00,12944.5000,time_exit,22.4330,12900.3839,13057.4152,-0.7500,-0.0167
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-23 23:00:00+00:00,2022-08-23 23:04:00+00:00,12902.5000,2022-08-24 01:52:00+00:00,12846.2768,stop,28.1116,12846.2768,13043.0580,-56.2232,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-08-23 23:00:00+00:00,2022-08-23 23:04:00+00:00,4131.5000,2022-08-24 01:52:00+00:00,4117.5179,stop,6.9911,4117.5179,4166.4554,-13.9821,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-08-23 23:00:00+00:00,2022-08-23 23:04:00+00:00,4131.5000,2022-08-24 01:52:00+00:00,4117.5179,stop,6.9911,4117.5179,4166.4554,-13.9821,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-08-31 12:00:00+00:00,2022-08-31 12:02:00+00:00,12440.7500,2022-08-31 14:29:00+00:00,12383.5357,stop,28.6071,12383.5357,12583.7857,-57.2143,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-01 07:00:00+00:00,2022-09-01 07:02:00+00:00,12150.5000,2022-09-01 11:02:00+00:00,12176.2500,time_exit,21.0134,12108.4732,12255.5670,25.7500,0.6127
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-05 07:00:00+00:00,2022-09-05 07:02:00+00:00,12137.0000,2022-09-05 07:24:00+00:00,12095.4821,stop,20.7589,12095.4821,12240.7946,-41.5179,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-05 07:00:00+00:00,2022-09-05 07:02:00+00:00,3941.7500,2022-09-05 07:23:00+00:00,3931.3304,stop,5.2098,3931.3304,3967.7991,-10.4196,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-05 12:00:00+00:00,2022-09-05 12:02:00+00:00,12071.2500,2022-09-05 16:02:00+00:00,12148.7500,time_exit,23.5714,12024.1071,12189.1071,77.5000,1.6439
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-07 07:00:00+00:00,2022-09-07 07:02:00+00:00,12022.0000,2022-09-07 07:31:00+00:00,11974.7768,stop,23.6116,11974.7768,12140.0580,-47.2232,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-07 07:00:00+00:00,2022-09-07 07:02:00+00:00,12022.0000,2022-09-07 07:31:00+00:00,11974.7768,stop,23.6116,11974.7768,12140.0580,-47.2232,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-16 07:00:00+00:00,2022-09-16 07:05:00+00:00,11820.2500,2022-09-16 08:27:00+00:00,11797.8036,stop,11.2232,11797.8036,11876.3661,-22.4464,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-16 07:00:00+00:00,2022-09-16 07:02:00+00:00,3874.5000,2022-09-16 07:20:00+00:00,3868.1786,stop,3.1607,3868.1786,3890.3036,-6.3214,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-19 10:00:00+00:00,2022-09-19 10:07:00+00:00,11803.2500,2022-09-19 13:42:00+00:00,11901.4866,target,19.6473,11763.9554,11901.4866,98.2366,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-21 00:00:00+00:00,2022-09-21 00:03:00+00:00,11925.0000,2022-09-21 04:03:00+00:00,11937.2500,time_exit,31.8348,11861.3304,12084.1741,12.2500,0.1924
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-21 00:00:00+00:00,2022-09-21 00:03:00+00:00,3874.5000,2022-09-21 04:03:00+00:00,3878.2500,time_exit,9.1741,3856.1518,3920.3705,3.7500,0.2044
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-21 00:00:00+00:00,2022-09-21 00:03:00+00:00,11925.0000,2022-09-21 04:03:00+00:00,11937.2500,time_exit,31.8348,11861.3304,12084.1741,12.2500,0.1924
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-21 00:00:00+00:00,2022-09-21 00:03:00+00:00,3874.5000,2022-09-21 04:03:00+00:00,3878.2500,time_exit,9.1741,3856.1518,3920.3705,3.7500,0.2044
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-22 23:00:00+00:00,2022-09-22 23:02:00+00:00,3775.2500,2022-09-23 03:02:00+00:00,3768.2500,time_exit,10.9688,3753.3125,3830.0938,-7.0000,-0.3191
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-26 08:00:00+00:00,2022-09-26 08:04:00+00:00,11355.0000,2022-09-26 09:40:00+00:00,11289.5893,stop,32.7054,11289.5893,11518.5268,-65.4107,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-26 08:00:00+00:00,2022-09-26 08:04:00+00:00,11355.0000,2022-09-26 09:40:00+00:00,11289.5893,stop,32.7054,11289.5893,11518.5268,-65.4107,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-26 13:00:00+00:00,2022-09-26 13:03:00+00:00,3697.5000,2022-09-26 16:28:00+00:00,3674.0893,stop,11.7054,3674.0893,3756.0268,-23.4107,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-26 13:00:00+00:00,2022-09-26 13:03:00+00:00,3697.5000,2022-09-26 16:28:00+00:00,3674.0893,stop,11.7054,3674.0893,3756.0268,-23.4107,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-09-27 00:00:00+00:00,2022-09-27 00:02:00+00:00,11352.2500,2022-09-27 04:02:00+00:00,11400.0000,time_exit,41.8125,11268.6250,11561.3125,47.7500,0.5710
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-28 12:00:00+00:00,2022-09-28 12:03:00+00:00,3645.5000,2022-09-28 16:03:00+00:00,3712.2500,time_exit,13.9018,3617.6964,3715.0089,66.7500,2.4008
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-09-28 12:00:00+00:00,2022-09-28 12:03:00+00:00,3645.5000,2022-09-28 16:03:00+00:00,3712.2500,time_exit,13.9018,3617.6964,3715.0089,66.7500,2.4008
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-10-03 07:00:00+00:00,2022-10-03 07:04:00+00:00,3601.7500,2022-10-03 11:04:00+00:00,3614.5000,time_exit,9.1473,3583.4554,3647.4866,12.7500,0.6969
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-03 10:00:00+00:00,2022-10-03 10:03:00+00:00,11004.7500,2022-10-03 14:03:00+00:00,11166.0000,target,32.2500,10940.2500,11166.0000,161.2500,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-03 10:00:00+00:00,2022-10-03 10:03:00+00:00,11004.7500,2022-10-03 14:03:00+00:00,11166.0000,target,32.2500,10940.2500,11166.0000,161.2500,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-03 10:00:00+00:00,2022-10-03 10:03:00+00:00,11004.7500,2022-10-03 14:03:00+00:00,11166.0000,target,32.2500,10940.2500,11166.0000,161.2500,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-06 23:00:00+00:00,2022-10-06 23:02:00+00:00,11499.7500,2022-10-07 03:02:00+00:00,11549.2500,time_exit,39.6562,11420.4375,11698.0312,49.5000,0.6241
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-06 23:00:00+00:00,2022-10-06 23:02:00+00:00,11499.7500,2022-10-07 03:02:00+00:00,11549.2500,time_exit,39.6562,11420.4375,11698.0312,49.5000,0.6241
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-11 23:00:00+00:00,2022-10-11 23:04:00+00:00,10868.7500,2022-10-12 03:04:00+00:00,10875.2500,time_exit,46.9821,10774.7857,11103.6607,6.5000,0.0692
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-10-11 23:00:00+00:00,2022-10-11 23:04:00+00:00,3606.5000,2022-10-12 03:04:00+00:00,3607.0000,time_exit,12.7634,3580.9732,3670.3170,0.5000,0.0196
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-11 23:00:00+00:00,2022-10-11 23:04:00+00:00,10868.7500,2022-10-12 03:04:00+00:00,10875.2500,time_exit,46.9821,10774.7857,11103.6607,6.5000,0.0692
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-12 13:00:00+00:00,2022-10-12 13:04:00+00:00,10878.7500,2022-10-12 13:32:00+00:00,10811.5179,stop,33.6161,10811.5179,11046.8304,-67.2321,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-10-12 23:00:00+00:00,2022-10-12 23:02:00+00:00,3594.7500,2022-10-13 03:02:00+00:00,3595.0000,time_exit,8.7455,3577.2589,3638.4777,0.2500,0.0143
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-10-12 23:00:00+00:00,2022-10-12 23:02:00+00:00,3594.7500,2022-10-13 03:02:00+00:00,3595.0000,time_exit,8.7455,3577.2589,3638.4777,0.2500,0.0143
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-13 03:00:00+00:00,2022-10-13 03:02:00+00:00,10850.0000,2022-10-13 07:01:00+00:00,10819.3839,stop,15.3080,10819.3839,10926.5402,-30.6161,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-13 03:00:00+00:00,2022-10-13 03:02:00+00:00,10850.0000,2022-10-13 07:01:00+00:00,10819.3839,stop,15.3080,10819.3839,10926.5402,-30.6161,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-13 07:00:00+00:00,2022-10-13 07:03:00+00:00,10812.2500,2022-10-13 09:14:00+00:00,10879.9509,target,13.5402,10785.1696,10879.9509,67.7009,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-10-13 07:00:00+00:00,2022-10-13 07:03:00+00:00,3583.7500,2022-10-13 08:55:00+00:00,3602.9688,target,3.8438,3576.0625,3602.9688,19.2188,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-10-21 13:00:00+00:00,2022-10-21 13:02:00+00:00,11031.7500,2022-10-21 14:06:00+00:00,11188.7812,target,31.4062,10968.9375,11188.7812,157.0312,2.5000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-11-02 04:00:00+00:00,2022-11-02 04:10:00+00:00,3873.2500,2022-11-02 08:10:00+00:00,3872.7500,time_exit,4.0982,3865.0536,3893.7411,-0.5000,-0.0610
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-11-03 23:00:00+00:00,2022-11-03 23:02:00+00:00,3720.7500,2022-11-04 03:02:00+00:00,3728.0000,time_exit,10.0580,3700.6339,3771.0402,7.2500,0.3604
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-11-03 23:00:00+00:00,2022-11-03 23:02:00+00:00,3720.7500,2022-11-04 03:02:00+00:00,3728.0000,time_exit,10.0580,3700.6339,3771.0402,7.2500,0.3604
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-11-04 08:00:00+00:00,2022-11-04 08:03:00+00:00,10768.5000,2022-11-04 12:03:00+00:00,10802.2500,time_exit,18.7500,10731.0000,10862.2500,33.7500,0.9000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-11-04 12:00:00+00:00,2022-11-04 12:09:00+00:00,3753.7500,2022-11-04 12:30:00+00:00,3739.7946,stop,6.9777,3739.7946,3788.6384,-13.9554,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-11-09 16:00:00+00:00,2022-11-09 16:02:00+00:00,3800.5000,2022-11-09 18:31:00+00:00,3778.1607,stop,11.1696,3778.1607,3856.3482,-22.3393,-1.0000
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-11-10 04:00:00+00:00,2022-11-10 04:04:00+00:00,10861.0000,2022-11-10 08:04:00+00:00,10866.0000,time_exit,18.4821,10824.0357,10953.4107,5.0000,0.1353
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-11-10 04:00:00+00:00,2022-11-10 04:07:00+00:00,3761.2500,2022-11-10 08:07:00+00:00,3765.2500,time_exit,5.2634,3750.7232,3787.5670,4.0000,0.3800
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-11-10 08:00:00+00:00,2022-11-10 08:02:00+00:00,10868.0000,2022-11-10 12:02:00+00:00,10883.0000,time_exit,13.6473,10840.7054,10936.2366,15.0000,0.5496
v9b_ob_standalone,ob_continuation_bullish,2022,ES.c.0,bullish,long,2022-11-10 08:00:00+00:00,2022-11-10 08:02:00+00:00,3762.5000,2022-11-10 12:02:00+00:00,3765.5000,time_exit,3.6295,3755.2411,3780.6473,3.0000,0.4133
v9b_ob_standalone,ob_continuation_bullish,2022,NQ.c.0,bullish,long,2022-11-22 00:00:00+00:00,2022-11-22 00:02:00+00:00,11595.2500,2022-11-22 04:02:00+00:00,11609.0000,time_exit,24.5893,11546.0714,11718.1964,13.7500,0.2796
