test_year,signal_name,fire_ts,symbol,anchor_side,p_test,y_true,direction_rule
2024,sweep_failed_recovered_all,2024-04-17 00:00:00+00:00,ES.c.0,low,0.7027,1,side_aware
2024,sweep_failed_recovered_all,2024-04-17 00:00:00+00:00,ES.c.0,low,0.8023,1,side_aware
2024,sweep_failed_recovered_all,2024-04-17 00:00:00+00:00,ES.c.0,high,0.7667,1,side_aware
2024,sweep_failed_recovered_all,2024-04-17 05:00:00+00:00,NQ.c.0,low,0.7958,0,side_aware
2024,sweep_failed_recovered_all,2024-04-17 13:00:00+00:00,ES.c.0,high,0.7089,1,side_aware
2024,sweep_failed_recovered_all,2024-04-17 14:00:00+00:00,ES.c.0,low,0.7676,0,side_aware
2024,sweep_failed_recovered_all,2024-04-18 14:00:00+00:00,NQ.c.0,low,0.7200,1,side_aware
2024,sweep_failed_recovered_all,2024-04-22 14:00:00+00:00,YM.c.0,high,0.7851,1,side_aware
2024,sweep_failed_recovered_all,2024-04-22 16:00:00+00:00,YM.c.0,high,0.8080,1,side_aware
2024,sweep_failed_recovered_all,2024-04-22 00:00:00+00:00,ES.c.0,low,0.8521,1,side_aware
2024,sweep_failed_recovered_all,2024-04-22 00:00:00+00:00,YM.c.0,high,0.7595,1,side_aware
2024,sweep_failed_recovered_all,2024-04-30 00:00:00+00:00,YM.c.0,high,0.7437,1,side_aware
2024,sweep_failed_recovered_all,2024-04-30 07:00:00+00:00,YM.c.0,high,0.7693,1,side_aware
2024,sweep_failed_recovered_all,2024-04-30 09:00:00+00:00,NQ.c.0,low,0.7860,1,side_aware
2024,sweep_failed_recovered_all,2024-04-30 20:00:00+00:00,YM.c.0,low,0.8627,1,side_aware
2024,sweep_failed_recovered_all,2024-04-30 00:00:00+00:00,YM.c.0,low,0.8965,1,side_aware
2024,sweep_failed_recovered_all,2024-05-08 11:00:00+00:00,NQ.c.0,low,0.7333,0,side_aware
2024,sweep_failed_recovered_all,2024-05-08 14:00:00+00:00,NQ.c.0,low,0.8052,1,side_aware
2024,sweep_failed_recovered_all,2024-05-08 14:00:00+00:00,ES.c.0,low,0.6919,1,side_aware
2024,sweep_failed_recovered_all,2024-05-09 13:00:00+00:00,NQ.c.0,high,0.7662,0,side_aware
2024,sweep_failed_recovered_all,2024-05-09 13:00:00+00:00,ES.c.0,high,0.7573,0,side_aware
2024,sweep_failed_recovered_all,2024-05-13 17:00:00+00:00,YM.c.0,low,0.7948,1,side_aware
2024,sweep_failed_recovered_all,2024-05-13 16:00:00+00:00,YM.c.0,low,0.7227,0,side_aware
2024,sweep_failed_recovered_all,2024-05-14 13:00:00+00:00,YM.c.0,high,0.8341,1,side_aware
2024,sweep_failed_recovered_all,2024-05-14 12:00:00+00:00,YM.c.0,high,0.8878,1,side_aware
2024,sweep_failed_recovered_all,2024-05-14 17:00:00+00:00,YM.c.0,low,0.7683,1,side_aware
2024,sweep_failed_recovered_all,2024-05-17 14:00:00+00:00,NQ.c.0,low,0.7801,1,side_aware
2024,sweep_failed_recovered_all,2024-05-17 15:00:00+00:00,ES.c.0,low,0.8080,1,side_aware
2024,sweep_failed_recovered_all,2024-05-17 18:00:00+00:00,YM.c.0,high,0.8317,0,side_aware
2024,sweep_failed_recovered_all,2024-05-19 22:00:00+00:00,NQ.c.0,high,0.7680,0,side_aware
2024,sweep_failed_recovered_all,2024-05-19 22:00:00+00:00,NQ.c.0,low,0.6934,1,side_aware
2024,sweep_failed_recovered_all,2024-05-20 00:00:00+00:00,YM.c.0,high,0.7620,1,side_aware
2024,sweep_failed_recovered_all,2024-05-20 12:00:00+00:00,NQ.c.0,low,0.7775,1,side_aware
2024,sweep_failed_recovered_all,2024-05-20 00:00:00+00:00,YM.c.0,high,0.8173,1,side_aware
2024,sweep_failed_recovered_all,2024-05-21 14:00:00+00:00,ES.c.0,high,0.7303,1,side_aware
2024,sweep_failed_recovered_all,2024-05-21 12:00:00+00:00,ES.c.0,low,0.7764,1,side_aware
2024,sweep_failed_recovered_all,2024-05-21 12:00:00+00:00,ES.c.0,high,0.8389,1,side_aware
2024,sweep_failed_recovered_all,2024-05-21 17:00:00+00:00,YM.c.0,low,0.7074,1,side_aware
2024,sweep_failed_recovered_all,2024-05-22 00:00:00+00:00,ES.c.0,high,0.8162,1,side_aware
2024,sweep_failed_recovered_all,2024-05-22 00:00:00+00:00,ES.c.0,high,0.9367,1,side_aware
2024,sweep_failed_recovered_all,2024-05-24 19:00:00+00:00,YM.c.0,low,0.8360,1,side_aware
2024,sweep_failed_recovered_all,2024-05-27 00:00:00+00:00,YM.c.0,low,0.7850,1,side_aware
2024,sweep_failed_recovered_all,2024-05-27 00:00:00+00:00,YM.c.0,low,0.9131,1,side_aware
2024,sweep_failed_recovered_all,2024-05-28 10:00:00+00:00,YM.c.0,low,0.7017,1,side_aware
2024,sweep_failed_recovered_all,2024-05-28 08:00:00+00:00,YM.c.0,low,0.7560,1,side_aware
2024,sweep_failed_recovered_all,2024-05-28 14:00:00+00:00,NQ.c.0,low,0.7048,1,side_aware
2024,sweep_failed_recovered_all,2024-05-28 14:00:00+00:00,ES.c.0,low,0.7496,1,side_aware
2024,sweep_failed_recovered_all,2024-05-28 16:00:00+00:00,NQ.c.0,low,0.8035,1,side_aware
2024,sweep_failed_recovered_all,2024-05-29 03:00:00+00:00,NQ.c.0,low,0.7197,1,side_aware
2024,sweep_failed_recovered_all,2024-05-29 14:00:00+00:00,NQ.c.0,low,0.7439,1,side_aware
2024,sweep_failed_recovered_all,2024-05-31 10:00:00+00:00,YM.c.0,low,0.8546,1,side_aware
2024,sweep_failed_recovered_all,2024-06-03 00:00:00+00:00,NQ.c.0,low,0.8059,1,side_aware
2024,sweep_failed_recovered_all,2024-06-04 16:00:00+00:00,YM.c.0,high,0.7747,1,side_aware
2024,sweep_failed_recovered_all,2024-06-05 14:00:00+00:00,YM.c.0,low,0.7482,1,side_aware
2024,sweep_failed_recovered_all,2024-06-05 12:00:00+00:00,YM.c.0,low,0.9425,1,side_aware
2024,sweep_failed_recovered_all,2024-06-05 12:00:00+00:00,NQ.c.0,high,0.7993,0,side_aware
2024,sweep_failed_recovered_all,2024-06-06 13:00:00+00:00,YM.c.0,low,0.6988,1,side_aware
2024,sweep_failed_recovered_all,2024-06-06 14:00:00+00:00,NQ.c.0,high,0.7493,1,side_aware
2024,sweep_failed_recovered_all,2024-06-07 00:00:00+00:00,NQ.c.0,low,0.8606,1,side_aware
2024,sweep_failed_recovered_all,2024-06-07 00:00:00+00:00,ES.c.0,low,0.8475,1,side_aware
2024,sweep_failed_recovered_all,2024-06-07 11:00:00+00:00,NQ.c.0,low,0.7378,0,side_aware
2024,sweep_failed_recovered_all,2024-06-07 14:00:00+00:00,NQ.c.0,high,0.8555,1,side_aware
2024,sweep_failed_recovered_all,2024-06-07 12:00:00+00:00,NQ.c.0,high,0.8136,0,side_aware
2024,sweep_failed_recovered_all,2024-06-07 15:00:00+00:00,NQ.c.0,low,0.8817,1,side_aware
2024,sweep_failed_recovered_all,2024-06-10 14:00:00+00:00,NQ.c.0,low,0.8685,1,side_aware
2024,sweep_failed_recovered_all,2024-06-10 12:00:00+00:00,ES.c.0,high,0.6944,1,side_aware
2024,sweep_failed_recovered_all,2024-06-10 16:00:00+00:00,NQ.c.0,high,0.7253,1,side_aware
2024,sweep_failed_recovered_all,2024-06-10 16:00:00+00:00,ES.c.0,high,0.7240,1,side_aware
2024,sweep_failed_recovered_all,2024-06-10 00:00:00+00:00,NQ.c.0,high,0.9615,1,side_aware
2024,sweep_failed_recovered_all,2024-06-10 00:00:00+00:00,ES.c.0,high,0.9329,1,side_aware
2024,sweep_failed_recovered_all,2024-06-11 14:00:00+00:00,ES.c.0,low,0.8262,1,side_aware
2024,sweep_failed_recovered_all,2024-06-11 12:00:00+00:00,NQ.c.0,low,0.8979,1,side_aware
2024,sweep_failed_recovered_all,2024-06-12 00:00:00+00:00,YM.c.0,high,0.8208,1,side_aware
2024,sweep_failed_recovered_all,2024-06-13 15:00:00+00:00,ES.c.0,low,0.7183,1,side_aware
2024,sweep_failed_recovered_all,2024-06-13 22:00:00+00:00,ES.c.0,low,0.7448,1,side_aware
2024,sweep_failed_recovered_all,2024-06-13 22:00:00+00:00,ES.c.0,high,0.7130,0,side_aware
2024,sweep_failed_recovered_all,2024-06-13 22:00:00+00:00,ES.c.0,low,0.7484,1,side_aware
2024,sweep_failed_recovered_all,2024-06-14 04:00:00+00:00,ES.c.0,low,0.7999,0,side_aware
2024,sweep_failed_recovered_all,2024-06-16 22:00:00+00:00,ES.c.0,high,0.7239,1,side_aware
2024,sweep_failed_recovered_all,2024-06-17 06:00:00+00:00,ES.c.0,low,0.6969,1,side_aware
2024,sweep_failed_recovered_all,2024-06-17 04:00:00+00:00,ES.c.0,low,0.8292,1,side_aware
2024,sweep_failed_recovered_all,2024-06-17 14:00:00+00:00,ES.c.0,high,0.8515,0,side_aware
2024,sweep_failed_recovered_all,2024-06-18 14:00:00+00:00,YM.c.0,high,0.7499,1,side_aware
2024,sweep_failed_recovered_all,2024-06-19 00:00:00+00:00,NQ.c.0,high,0.6922,1,side_aware
2024,sweep_failed_recovered_all,2024-06-19 03:00:00+00:00,YM.c.0,low,0.7730,0,side_aware
2024,sweep_failed_recovered_all,2024-06-20 06:00:00+00:00,YM.c.0,high,0.7700,1,side_aware
2024,sweep_failed_recovered_all,2024-06-20 13:00:00+00:00,NQ.c.0,low,0.8541,1,side_aware
2024,sweep_failed_recovered_all,2024-06-20 13:00:00+00:00,NQ.c.0,low,0.7772,1,side_aware
2024,sweep_failed_recovered_all,2024-06-20 14:00:00+00:00,ES.c.0,low,0.8562,0,side_aware
2024,sweep_failed_recovered_all,2024-06-20 14:00:00+00:00,ES.c.0,low,0.8685,0,side_aware
2024,sweep_failed_recovered_all,2024-06-20 12:00:00+00:00,ES.c.0,low,0.7107,0,side_aware
2024,sweep_failed_recovered_all,2024-06-24 18:00:00+00:00,NQ.c.0,low,0.7525,0,side_aware
2024,sweep_failed_recovered_all,2024-06-26 22:00:00+00:00,YM.c.0,high,0.7324,1,side_aware
2024,sweep_failed_recovered_all,2024-06-27 04:00:00+00:00,YM.c.0,high,0.8594,1,side_aware
2024,sweep_failed_recovered_all,2024-06-27 08:00:00+00:00,ES.c.0,high,0.7170,0,side_aware
2024,sweep_failed_recovered_all,2024-06-27 12:00:00+00:00,NQ.c.0,high,0.9396,1,side_aware
2024,sweep_failed_recovered_all,2024-06-28 19:00:00+00:00,NQ.c.0,low,0.7864,1,side_aware
2024,sweep_failed_recovered_all,2024-06-28 16:00:00+00:00,NQ.c.0,low,0.8568,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 00:00:00+00:00,YM.c.0,low,0.8241,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 00:00:00+00:00,YM.c.0,low,0.8220,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 00:00:00+00:00,YM.c.0,low,0.8677,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 00:00:00+00:00,YM.c.0,high,0.8029,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 07:00:00+00:00,YM.c.0,low,0.8795,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 12:00:00+00:00,ES.c.0,low,0.9254,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 22:00:00+00:00,YM.c.0,low,0.7587,0,side_aware
2024,sweep_failed_recovered_all,2024-07-01 00:00:00+00:00,ES.c.0,low,0.9262,1,side_aware
2024,sweep_failed_recovered_all,2024-07-01 23:00:00+00:00,YM.c.0,low,0.7191,0,side_aware
2024,sweep_failed_recovered_all,2024-07-02 06:00:00+00:00,ES.c.0,low,0.7187,0,side_aware
2024,sweep_failed_recovered_all,2024-07-02 08:00:00+00:00,NQ.c.0,low,0.7201,1,side_aware
2024,sweep_failed_recovered_all,2024-07-02 13:00:00+00:00,YM.c.0,high,0.7933,1,side_aware
2024,sweep_failed_recovered_all,2024-07-02 12:00:00+00:00,YM.c.0,high,0.7901,1,side_aware
2024,sweep_failed_recovered_all,2024-07-02 00:00:00+00:00,ES.c.0,high,0.8561,0,side_aware
2024,sweep_failed_recovered_all,2024-07-05 11:00:00+00:00,ES.c.0,low,0.7822,1,side_aware
2024,sweep_failed_recovered_all,2024-07-05 12:00:00+00:00,ES.c.0,low,0.8474,1,side_aware
2024,sweep_failed_recovered_all,2024-07-05 12:00:00+00:00,ES.c.0,low,0.6921,1,side_aware
2024,sweep_failed_recovered_all,2024-07-08 08:00:00+00:00,YM.c.0,high,0.7552,1,side_aware
2024,sweep_failed_recovered_all,2024-07-08 14:00:00+00:00,NQ.c.0,high,0.7894,0,side_aware
2024,sweep_failed_recovered_all,2024-07-10 12:00:00+00:00,YM.c.0,high,0.7587,0,side_aware
2024,sweep_failed_recovered_all,2024-07-11 15:00:00+00:00,ES.c.0,low,0.6938,0,side_aware
2024,sweep_failed_recovered_all,2024-07-11 17:00:00+00:00,ES.c.0,low,0.7716,1,side_aware
2024,sweep_failed_recovered_all,2024-07-11 16:00:00+00:00,ES.c.0,low,0.8632,1,side_aware
2024,sweep_failed_recovered_all,2024-07-15 00:00:00+00:00,ES.c.0,high,0.7375,1,side_aware
2024,sweep_failed_recovered_all,2024-07-16 08:00:00+00:00,ES.c.0,low,0.7412,1,side_aware
2024,sweep_failed_recovered_all,2024-07-16 12:00:00+00:00,NQ.c.0,low,0.7914,1,side_aware
2024,sweep_failed_recovered_all,2024-07-17 08:00:00+00:00,ES.c.0,low,0.7025,1,side_aware
2024,sweep_failed_recovered_all,2024-07-18 15:00:00+00:00,YM.c.0,low,0.8144,0,side_aware
2024,sweep_failed_recovered_all,2024-07-18 12:00:00+00:00,YM.c.0,low,0.8576,0,side_aware
2024,sweep_failed_recovered_all,2024-07-18 16:00:00+00:00,YM.c.0,low,0.8812,0,side_aware
2024,sweep_failed_recovered_all,2024-07-19 14:00:00+00:00,ES.c.0,low,0.7895,1,side_aware
2024,sweep_failed_recovered_all,2024-07-22 12:00:00+00:00,ES.c.0,high,0.7727,1,side_aware
2024,sweep_failed_recovered_all,2024-07-22 00:00:00+00:00,NQ.c.0,low,0.8042,1,side_aware
2024,sweep_failed_recovered_all,2024-07-22 00:00:00+00:00,ES.c.0,low,0.8518,1,side_aware
2024,sweep_failed_recovered_all,2024-07-23 14:00:00+00:00,YM.c.0,high,0.8332,0,side_aware
2024,sweep_failed_recovered_all,2024-07-26 13:00:00+00:00,NQ.c.0,low,0.7805,1,side_aware
2024,sweep_failed_recovered_all,2024-07-29 00:00:00+00:00,YM.c.0,high,0.8337,1,side_aware
2024,sweep_failed_recovered_all,2024-07-30 12:00:00+00:00,YM.c.0,high,0.8340,1,side_aware
2024,sweep_failed_recovered_all,2024-08-01 16:00:00+00:00,ES.c.0,low,0.7148,1,side_aware
2024,sweep_failed_recovered_all,2024-08-01 20:00:00+00:00,NQ.c.0,low,0.7399,1,side_aware
2024,sweep_failed_recovered_all,2024-08-06 14:00:00+00:00,NQ.c.0,high,0.7150,0,side_aware
2024,sweep_failed_recovered_all,2024-08-07 01:00:00+00:00,NQ.c.0,high,0.7130,0,side_aware
2024,sweep_failed_recovered_all,2024-08-07 00:00:00+00:00,ES.c.0,low,0.8166,1,side_aware
2024,sweep_failed_recovered_all,2024-08-07 04:00:00+00:00,NQ.c.0,high,0.6995,1,side_aware
2024,sweep_failed_recovered_all,2024-08-09 14:00:00+00:00,ES.c.0,high,0.6985,1,side_aware
2024,sweep_failed_recovered_all,2024-08-12 12:00:00+00:00,NQ.c.0,low,0.9317,1,side_aware
2024,sweep_failed_recovered_all,2024-08-13 13:00:00+00:00,YM.c.0,high,0.7143,1,side_aware
2024,sweep_failed_recovered_all,2024-08-14 14:00:00+00:00,ES.c.0,high,0.7279,0,side_aware
2024,sweep_failed_recovered_all,2024-08-16 14:00:00+00:00,YM.c.0,high,0.6923,0,side_aware
2024,sweep_failed_recovered_all,2024-08-19 06:00:00+00:00,YM.c.0,high,0.7335,0,side_aware
2024,sweep_failed_recovered_all,2024-08-19 08:00:00+00:00,ES.c.0,low,0.7198,1,side_aware
2024,sweep_failed_recovered_all,2024-08-19 08:00:00+00:00,ES.c.0,low,0.7321,1,side_aware
2024,sweep_failed_recovered_all,2024-08-19 14:00:00+00:00,NQ.c.0,high,0.8311,1,side_aware
2024,sweep_failed_recovered_all,2024-08-21 00:00:00+00:00,YM.c.0,low,0.8780,1,side_aware
2024,sweep_failed_recovered_all,2024-08-21 12:00:00+00:00,ES.c.0,high,0.7563,0,side_aware
2024,sweep_failed_recovered_all,2024-08-21 12:00:00+00:00,YM.c.0,high,0.7481,0,side_aware
2024,sweep_failed_recovered_all,2024-08-21 13:00:00+00:00,YM.c.0,low,0.8138,0,side_aware
2024,sweep_failed_recovered_all,2024-08-22 13:00:00+00:00,YM.c.0,low,0.8552,0,side_aware
2024,sweep_failed_recovered_all,2024-08-22 14:00:00+00:00,NQ.c.0,high,0.8321,1,side_aware
2024,sweep_failed_recovered_all,2024-08-22 14:00:00+00:00,ES.c.0,high,0.8120,1,side_aware
2024,sweep_failed_recovered_all,2024-08-23 13:00:00+00:00,YM.c.0,high,0.7423,0,side_aware
2024,sweep_failed_recovered_all,2024-08-26 12:00:00+00:00,NQ.c.0,low,0.9531,1,side_aware
2024,sweep_failed_recovered_all,2024-08-26 12:00:00+00:00,ES.c.0,high,0.9663,1,side_aware
2024,sweep_failed_recovered_all,2024-08-26 00:00:00+00:00,NQ.c.0,low,0.9677,1,side_aware
2024,sweep_failed_recovered_all,2024-08-26 00:00:00+00:00,ES.c.0,high,0.9429,1,side_aware
2024,sweep_failed_recovered_all,2024-08-27 00:00:00+00:00,YM.c.0,high,0.7051,1,side_aware
2024,sweep_failed_recovered_all,2024-08-27 15:00:00+00:00,YM.c.0,low,0.8327,1,side_aware
2024,sweep_failed_recovered_all,2024-08-28 06:00:00+00:00,NQ.c.0,high,0.7009,1,side_aware
2024,sweep_failed_recovered_all,2024-08-28 13:00:00+00:00,YM.c.0,low,0.8474,1,side_aware
2024,sweep_failed_recovered_all,2024-08-28 14:00:00+00:00,ES.c.0,low,0.6997,0,side_aware
2024,sweep_failed_recovered_all,2024-08-28 15:00:00+00:00,YM.c.0,low,0.7517,1,side_aware
2024,sweep_failed_recovered_all,2024-08-28 20:00:00+00:00,ES.c.0,low,0.8299,1,side_aware
2024,sweep_failed_recovered_all,2024-08-28 00:00:00+00:00,ES.c.0,low,0.8622,1,side_aware
2024,sweep_failed_recovered_all,2024-08-29 06:00:00+00:00,YM.c.0,low,0.7385,1,side_aware
2024,sweep_failed_recovered_all,2024-08-29 07:00:00+00:00,YM.c.0,high,0.8407,0,side_aware
2024,sweep_failed_recovered_all,2024-08-29 04:00:00+00:00,YM.c.0,high,0.8716,0,side_aware
2024,sweep_failed_recovered_all,2024-08-30 16:00:00+00:00,ES.c.0,low,0.7153,1,side_aware
2024,sweep_failed_recovered_all,2024-09-02 22:00:00+00:00,YM.c.0,high,0.7502,1,side_aware
2024,sweep_failed_recovered_all,2024-09-02 20:00:00+00:00,ES.c.0,high,0.9429,1,side_aware
2024,sweep_failed_recovered_all,2024-09-02 00:00:00+00:00,ES.c.0,high,0.9538,1,side_aware
2024,sweep_failed_recovered_all,2024-09-03 00:00:00+00:00,ES.c.0,high,0.8568,1,side_aware
2024,sweep_failed_recovered_all,2024-09-03 04:00:00+00:00,NQ.c.0,high,0.7615,1,side_aware
2024,sweep_failed_recovered_all,2024-09-03 07:00:00+00:00,NQ.c.0,high,0.7285,1,side_aware
2024,sweep_failed_recovered_all,2024-09-03 16:00:00+00:00,YM.c.0,low,0.8238,1,side_aware
2024,sweep_failed_recovered_all,2024-09-03 00:00:00+00:00,YM.c.0,low,0.7591,0,side_aware
2024,sweep_failed_recovered_all,2024-09-04 19:00:00+00:00,ES.c.0,low,0.7440,1,side_aware
2024,sweep_failed_recovered_all,2024-09-04 23:00:00+00:00,YM.c.0,low,0.6948,1,side_aware
2024,sweep_failed_recovered_all,2024-09-05 00:00:00+00:00,NQ.c.0,high,0.8874,1,side_aware
2024,sweep_failed_recovered_all,2024-09-05 06:00:00+00:00,NQ.c.0,high,0.7105,0,side_aware
2024,sweep_failed_recovered_all,2024-09-05 06:00:00+00:00,YM.c.0,high,0.7048,0,side_aware
2024,sweep_failed_recovered_all,2024-09-05 12:00:00+00:00,NQ.c.0,low,0.8540,1,side_aware
2024,sweep_failed_recovered_all,2024-09-05 13:00:00+00:00,ES.c.0,high,0.7552,1,side_aware
2024,sweep_failed_recovered_all,2024-09-06 13:00:00+00:00,YM.c.0,high,0.6932,1,side_aware
2024,sweep_failed_recovered_all,2024-09-06 12:00:00+00:00,YM.c.0,high,0.8156,1,side_aware
2024,sweep_failed_recovered_all,2024-09-09 00:00:00+00:00,YM.c.0,low,0.7030,1,side_aware
2024,sweep_failed_recovered_all,2024-09-10 14:00:00+00:00,ES.c.0,high,0.7522,1,side_aware
2024,sweep_failed_recovered_all,2024-09-11 14:00:00+00:00,NQ.c.0,low,0.7105,1,side_aware
2024,sweep_failed_recovered_all,2024-09-17 16:00:00+00:00,ES.c.0,low,0.7409,1,side_aware
2024,sweep_failed_recovered_all,2024-09-17 23:00:00+00:00,NQ.c.0,high,0.6997,0,side_aware
2024,sweep_failed_recovered_all,2024-09-18 14:00:00+00:00,NQ.c.0,low,0.7563,0,side_aware
2024,sweep_failed_recovered_all,2024-09-18 19:00:00+00:00,NQ.c.0,low,0.8100,1,side_aware
2024,sweep_failed_recovered_all,2024-09-18 23:00:00+00:00,YM.c.0,high,0.7408,1,side_aware
2024,sweep_failed_recovered_all,2024-09-20 10:00:00+00:00,YM.c.0,high,0.7528,1,side_aware
2024,sweep_failed_recovered_all,2024-09-24 00:00:00+00:00,YM.c.0,high,0.7992,1,side_aware
2024,sweep_failed_recovered_all,2024-09-24 14:00:00+00:00,NQ.c.0,low,0.8232,1,side_aware
2024,sweep_failed_recovered_all,2024-09-24 14:00:00+00:00,ES.c.0,low,0.8996,1,side_aware
2024,sweep_failed_recovered_all,2024-09-24 14:00:00+00:00,NQ.c.0,low,0.7526,1,side_aware
2024,sweep_failed_recovered_all,2024-09-24 14:00:00+00:00,ES.c.0,low,0.8704,1,side_aware
2024,sweep_failed_recovered_all,2024-09-24 12:00:00+00:00,ES.c.0,low,0.8984,1,side_aware
2024,sweep_failed_recovered_all,2024-09-25 06:00:00+00:00,YM.c.0,low,0.8527,1,side_aware
2024,sweep_failed_recovered_all,2024-09-25 17:00:00+00:00,ES.c.0,low,0.8703,1,side_aware
2024,sweep_failed_recovered_all,2024-09-25 16:00:00+00:00,ES.c.0,low,0.8916,1,side_aware
2024,sweep_failed_recovered_all,2024-09-26 14:00:00+00:00,YM.c.0,high,0.7842,1,side_aware
2024,sweep_failed_recovered_all,2024-09-26 12:00:00+00:00,YM.c.0,high,0.7416,1,side_aware
2024,sweep_failed_recovered_all,2024-09-27 15:00:00+00:00,NQ.c.0,low,0.7298,1,side_aware
2024,sweep_failed_recovered_all,2024-09-27 12:00:00+00:00,NQ.c.0,low,0.8041,1,side_aware
2024,sweep_failed_recovered_all,2024-09-27 18:00:00+00:00,NQ.c.0,low,0.7908,1,side_aware
2024,sweep_failed_recovered_all,2024-09-30 14:00:00+00:00,ES.c.0,low,0.7441,1,side_aware
2024,sweep_failed_recovered_all,2024-09-30 00:00:00+00:00,YM.c.0,high,0.9306,1,side_aware
2024,sweep_failed_recovered_all,2024-10-01 00:00:00+00:00,YM.c.0,low,0.9206,1,side_aware
2024,sweep_failed_recovered_all,2024-10-01 12:00:00+00:00,ES.c.0,low,0.7564,1,side_aware
2024,sweep_failed_recovered_all,2024-10-01 00:00:00+00:00,ES.c.0,low,0.7932,1,side_aware
2024,sweep_failed_recovered_all,2024-10-03 07:00:00+00:00,YM.c.0,low,0.7077,1,side_aware
2024,sweep_failed_recovered_all,2024-10-03 12:00:00+00:00,ES.c.0,high,0.7626,1,side_aware
2024,sweep_failed_recovered_all,2024-10-03 14:00:00+00:00,NQ.c.0,high,0.7289,1,side_aware
2024,sweep_failed_recovered_all,2024-10-03 12:00:00+00:00,YM.c.0,low,0.8510,0,side_aware
2024,sweep_failed_recovered_all,2024-10-03 00:00:00+00:00,YM.c.0,low,0.7008,1,side_aware
2024,sweep_failed_recovered_all,2024-10-04 02:00:00+00:00,NQ.c.0,high,0.7659,1,side_aware
2024,sweep_failed_recovered_all,2024-10-04 02:00:00+00:00,NQ.c.0,high,0.7663,1,side_aware
2024,sweep_failed_recovered_all,2024-10-04 00:00:00+00:00,NQ.c.0,high,0.8681,1,side_aware
2024,sweep_failed_recovered_all,2024-10-07 16:00:00+00:00,YM.c.0,low,0.9048,1,side_aware
2024,sweep_failed_recovered_all,2024-10-07 00:00:00+00:00,YM.c.0,low,0.9083,1,side_aware
2024,sweep_failed_recovered_all,2024-10-10 16:00:00+00:00,NQ.c.0,high,0.6949,1,side_aware
2024,sweep_failed_recovered_all,2024-10-10 23:00:00+00:00,NQ.c.0,high,0.7676,1,side_aware
2024,sweep_failed_recovered_all,2024-10-11 00:00:00+00:00,NQ.c.0,high,0.7052,1,side_aware
2024,sweep_failed_recovered_all,2024-10-11 13:00:00+00:00,NQ.c.0,low,0.8379,1,side_aware
2024,sweep_failed_recovered_all,2024-10-13 22:00:00+00:00,NQ.c.0,low,0.7773,1,side_aware
2024,sweep_failed_recovered_all,2024-10-14 07:00:00+00:00,NQ.c.0,high,0.6933,0,side_aware
2024,sweep_failed_recovered_all,2024-10-14 04:00:00+00:00,NQ.c.0,high,0.7400,0,side_aware
2024,sweep_failed_recovered_all,2024-10-15 12:00:00+00:00,YM.c.0,low,0.6941,1,side_aware
2024,sweep_failed_recovered_all,2024-10-15 19:00:00+00:00,ES.c.0,low,0.7399,1,side_aware
2024,sweep_failed_recovered_all,2024-10-15 16:00:00+00:00,ES.c.0,low,0.8088,1,side_aware
2024,sweep_failed_recovered_all,2024-10-15 19:00:00+00:00,YM.c.0,low,0.7295,1,side_aware
2024,sweep_failed_recovered_all,2024-10-16 16:00:00+00:00,YM.c.0,high,0.8330,1,side_aware
2024,sweep_failed_recovered_all,2024-10-18 00:00:00+00:00,ES.c.0,low,0.7800,1,side_aware
2024,sweep_failed_recovered_all,2024-10-18 00:00:00+00:00,ES.c.0,low,0.7738,1,side_aware
2024,sweep_failed_recovered_all,2024-10-18 07:00:00+00:00,YM.c.0,high,0.7220,0,side_aware
2024,sweep_failed_recovered_all,2024-10-18 13:00:00+00:00,YM.c.0,low,0.8454,1,side_aware
2024,sweep_failed_recovered_all,2024-10-18 12:00:00+00:00,YM.c.0,low,0.8928,1,side_aware
2024,sweep_failed_recovered_all,2024-10-18 16:00:00+00:00,YM.c.0,high,0.7661,1,side_aware
2024,sweep_failed_recovered_all,2024-10-21 09:00:00+00:00,NQ.c.0,low,0.7100,0,side_aware
2024,sweep_failed_recovered_all,2024-10-21 10:00:00+00:00,NQ.c.0,low,0.6950,0,side_aware
2024,sweep_failed_recovered_all,2024-10-21 10:00:00+00:00,ES.c.0,low,0.7763,0,side_aware
2024,sweep_failed_recovered_all,2024-10-21 00:00:00+00:00,YM.c.0,high,0.9727,1,side_aware
2024,sweep_failed_recovered_all,2024-10-22 05:00:00+00:00,NQ.c.0,low,0.7083,1,side_aware
2024,sweep_failed_recovered_all,2024-10-22 22:00:00+00:00,ES.c.0,low,0.7035,1,side_aware
2024,sweep_failed_recovered_all,2024-10-23 08:00:00+00:00,YM.c.0,low,0.8356,0,side_aware
2024,sweep_failed_recovered_all,2024-10-23 12:00:00+00:00,ES.c.0,low,0.9164,0,side_aware
2024,sweep_failed_recovered_all,2024-10-23 00:00:00+00:00,NQ.c.0,low,0.8069,1,side_aware
