fold_test_year,feature,gain
2021,xctx.total_same_primary_events_24h,37.33452224731445
2021,sweep.ed.tracking_timeframe_1h,35.141841888427734
2021,liqgeom.spread_pts_eql_any_symbol_low_close_taken_above,29.934473037719727
2021,fvggeom.age_min_same_primary_any_side_fully_filled_above,29.66632652282715
2021,regime.last_is_compression_any_symbol_asia_itr,28.112060546875
2021,xctx.n_fvg_side_bearish_24h,27.732479095458984
2021,sweep.event_type_pdh_4h,26.81077766418457
2021,xctx.minutes_since_last_disp_24h,25.691837310791016
2021,xctx.minutes_since_last_ogap_side_gap_up_24h,25.59014892578125
2021,xctx.n_ogap_side_gap_down_1h,25.361583709716797
2021,xctx.n_ogap_7d,24.910558700561523
2021,xctx.n_macro_side_high_24h,24.382095336914062
2021,sweep.ed.swept_reference.type_pdh,23.974990844726562
2021,liqgeom.age_min_any_source_same_primary_high_fresh_below,23.40984344482422
2021,regime.n_expansion_7d_any_symbol_daily_itr,22.491872787475586
2021,fvggeom.age_min_same_primary_bullish_closed_through_inside,22.36359977722168
2021,liqgeom.distance_pts_eql_any_symbol_high_wick_taken_above,22.28469467163086
2021,xctx.n_swing_side_low_7d,22.016826629638672
2021,liqgeom.age_min_swing_any_symbol_high_close_taken_below,21.832305908203125
2021,xctx.n_smt_side_high_7d,21.322376251220703
2021,xctx.minutes_since_last_itr_side_doji_7d,21.25544548034668
2021,liqgeom.n_members_any_source_same_primary_any_side_close_taken_below,20.791580200195312
2021,xctx.n_ob_side_bearish_24h,20.692018508911133
2021,xctx.n_eql_7d,20.343839645385742
2021,liqgeom.age_min_swing_any_symbol_any_side_fresh_below,20.33198356628418
2021,ts.month,20.203102111816406
2021,xctx.n_disp_side_bullish_7d,20.0499210357666
2021,liqgeom.n_members_any_source_any_symbol_any_side_close_taken_below,20.036252975463867
2021,regime.last_close_location_same_primary_any_itr,19.893606185913086
2021,obgeom.n_same_primary_bearish_invalidated_within_25pts,19.878332138061523
2021,liqgeom.distance_pts_swing_any_symbol_high_fresh_below,19.19549560546875
2021,liqgeom.age_min_eql_any_symbol_high_close_taken_below,19.171342849731445
2021,xctx.n_psp_7d,19.156522750854492
2021,fvggeom.age_min_any_symbol_bullish_closed_through_inside,18.9249210357666
2021,xctx.minutes_since_last_macro_side_medium_24h,18.809993743896484
2021,xctx.minutes_since_last_psp_side_bullish_24h,18.79859161376953
2021,liqgeom.age_min_any_source_same_primary_low_horizon_expired_below,18.74530029296875
2021,regime.last_range_pts_any_symbol_any_itr,18.67616081237793
2021,regime.last_range_pts_any_symbol_ny_itr,18.581113815307617
2021,regime.last_range_percentile_prev10_any_symbol_ny_itr,18.559932708740234
2021,liqgeom.age_min_swing_same_primary_high_close_taken_below,18.467378616333008
2021,liqgeom.age_min_swing_any_symbol_high_fresh_below,18.36746597290039
2021,liqgeom.age_min_eql_any_symbol_low_horizon_expired_above,18.247371673583984
2021,xctx.n_fvg_24h,18.220455169677734
2021,xctx.n_ogap_side_gap_up_7d,18.11318016052246
2021,xctx.n_fvg_side_bullish_4h,18.081525802612305
2021,obgeom.body_width_pts_any_symbol_bullish_entry_tapped_below,18.049633026123047
2021,fvggeom.age_min_any_symbol_bullish_fully_filled_above,17.79520034790039
2021,obgeom.age_min_any_symbol_any_side_entry_tapped_below,17.75632095336914
2021,fvggeom.n_any_symbol_bearish_closed_through_within_50pts,17.730504989624023
2021,xctx.minutes_since_last_macro_side_medium_7d,17.677427291870117
2021,obgeom.n_any_symbol_bearish_fresh_within_100pts,17.645671844482422
2021,xctx.n_fvg_7d,17.580215454101562
2021,sweep.month,17.566165924072266
2021,xctx.minutes_since_last_eql_24h,17.39177703857422
2021,liqgeom.age_min_any_source_same_primary_any_side_fresh_above,17.35456085205078
2021,obgeom.distance_pts_same_primary_bearish_body_filled_below,17.13152503967285
2021,fvggeom.distance_pts_any_symbol_bearish_tapped_above,17.10502815246582
2021,fvggeom.age_min_any_symbol_any_side_closed_through_above,17.10348129272461
2021,fvggeom.age_min_any_symbol_bearish_fully_filled_below,17.08681869506836
2021,liqgeom.age_min_any_source_same_primary_any_side_close_taken_above,17.056095123291016
2021,liqgeom.age_min_eql_same_primary_high_horizon_expired_above,17.03748893737793
2021,liqgeom.age_min_any_source_any_symbol_high_fresh_above,17.000688552856445
2021,regime.last_close_location_same_primary_london_itr,16.98890495300293
2021,xctx.n_fvp_side_selling_7d,16.927593231201172
2021,xctx.minutes_since_last_ogap_side_gap_down_7d,16.920330047607422
2021,liqgeom.spread_pts_eql_same_primary_low_horizon_expired_below,16.917354583740234
2021,liqgeom.distance_pts_eql_same_primary_high_horizon_expired_below,16.865856170654297
2021,obgeom.range_width_pts_any_symbol_bullish_invalidated_above,16.858356475830078
2021,xctx.n_smt_side_low_7d,16.762964248657227
2021,liqgeom.age_min_any_source_same_primary_any_side_close_taken_below,16.720415115356445
2021,liqgeom.spread_pts_eql_same_primary_any_side_fresh_above,16.70041275024414
2021,xctx.n_eql_side_high_7d,16.687793731689453
2021,xctx.n_swing_1h,16.676118850708008
2021,xctx.n_disp_side_bullish_24h,16.63201904296875
2021,obgeom.range_width_pts_any_symbol_bearish_body_filled_above,16.46251678466797
2021,liqgeom.distance_pts_eql_any_symbol_any_side_fresh_above,16.390588760375977
2021,liqgeom.distance_pts_swing_any_symbol_low_horizon_expired_below,16.386703491210938
2021,fvggeom.width_pts_any_symbol_any_side_untouched_below,16.299541473388672
2021,liqgeom.n_members_eql_any_symbol_high_horizon_expired_above,16.235857009887695
2021,obgeom.body_width_pts_any_symbol_any_side_entry_tapped_below,16.22581672668457
2021,regime.last_true_range_pts_any_symbol_any_itr,16.224323272705078
2021,fvggeom.age_min_any_symbol_bullish_untouched_below,16.163415908813477
2021,fvggeom.age_min_any_symbol_any_side_fully_filled_above,16.161958694458008
2021,liqgeom.distance_pts_eql_any_symbol_high_fresh_below,16.047550201416016
2021,xctx.n_eql_side_low_4h,15.877939224243164
2021,regime.n_compression_7d_any_symbol_daily_itr,15.874480247497559
2021,xctx.minutes_since_last_smt_side_high_7d,15.838506698608398
2021,xctx.minutes_since_last_itr_side_bearish_24h,15.829272270202637
2021,fvggeom.age_min_same_primary_bullish_untouched_below,15.785557746887207
2021,regime.last_close_location_any_symbol_weekly_itr,15.72537612915039
2021,liqgeom.age_min_any_source_same_primary_high_close_taken_below,15.579858779907227
2021,liqgeom.age_min_any_source_same_primary_low_horizon_expired_above,15.530091285705566
2021,liqgeom.age_min_any_source_same_primary_high_fresh_above,15.521395683288574
2021,fvggeom.age_min_same_primary_any_side_untouched_below,15.495511054992676
2021,liqgeom.n_eql_any_symbol_high_close_taken_within_25pts,15.402775764465332
2021,xctx.minutes_since_last_tp_side_bullish_24h,15.371774673461914
2021,fvggeom.age_min_any_symbol_any_side_fully_filled_inside,15.303642272949219
2021,xctx.minutes_since_last_ft_side_bullish_7d,15.28493881225586
2021,obgeom.age_min_any_symbol_bullish_entry_tapped_below,15.237998962402344
2021,xctx.minutes_since_last_orb_side_bullish_24h,15.223308563232422
2021,xctx.minutes_since_last_swing_side_low_4h,15.117345809936523
2021,xctx.minutes_since_last_tp_side_bearish_7d,15.116264343261719
2021,fvggeom.age_min_any_symbol_any_side_untouched_below,14.934576034545898
2021,xctx.minutes_since_last_disp_same_primary_7d,14.873022079467773
