fold_test_year,feature,gain
2020,liqgeom.age_min_any_source_same_primary_any_side_horizon_expired_above,6.185985088348389
2020,obgeom.distance_pts_any_symbol_bullish_fresh_above,5.9765214920043945
2020,xctx.n_ob_24h,5.9500885009765625
2020,liqgeom.n_any_source_any_symbol_high_wick_taken_within_100pts,5.945701599121094
2020,xctx.minutes_since_last_ogap_7d,5.934017181396484
2020,xctx.minutes_since_last_tp_7d,5.855777740478516
2020,obgeom.body_width_pts_any_symbol_bullish_body_touched_below,5.801755905151367
2020,liqgeom.age_min_any_source_any_symbol_high_horizon_expired_above,5.74763298034668
2020,sweep.ed.swept_reference.prior_period_label_globex_week,5.49237060546875
2020,liqgeom.age_min_swing_same_primary_high_close_taken_above,5.443263053894043
2020,liqgeom.age_min_eql_same_primary_any_side_close_taken_above,5.3966522216796875
2020,xctx.n_disp_24h,5.190224647521973
2020,xctx.minutes_since_last_macro_4h,5.100563049316406
2020,liqgeom.distance_pts_swing_any_symbol_low_fresh_above,4.865776062011719
2020,liqgeom.spread_pts_eql_same_primary_any_side_horizon_expired_above,4.780311584472656
2020,xctx.n_fvg_side_bearish_24h,4.778470516204834
2020,liqgeom.distance_pts_any_source_same_primary_low_horizon_expired_below,4.67177677154541
2020,obgeom.body_width_pts_same_primary_bullish_body_filled_below,4.612844944000244
2020,liqgeom.n_swing_same_primary_any_side_close_taken_within_10pts,4.4507293701171875
2020,xctx.minutes_since_last_ogap_same_primary_24h,4.386134624481201
2020,liqgeom.distance_pts_any_source_same_primary_high_horizon_expired_below,4.334026336669922
2020,obgeom.body_width_pts_same_primary_bearish_body_filled_above,4.166317939758301
2020,obgeom.n_same_primary_bullish_body_filled_within_50pts,4.160030364990234
2020,liqgeom.age_min_eql_same_primary_high_horizon_expired_below,4.1314697265625
2020,liqgeom.distance_pts_swing_same_primary_high_wick_taken_below,4.033636093139648
2020,liqgeom.spread_pts_eql_same_primary_low_fresh_below,3.981029510498047
2020,xctx.minutes_since_last_macro_7d,3.9473953247070312
2020,fvggeom.width_pts_same_primary_any_side_closed_through_above,3.687382936477661
2020,liqgeom.age_min_eql_any_symbol_high_horizon_expired_below,3.5047760009765625
2020,obgeom.n_any_symbol_any_side_invalidated_within_10pts,3.337970733642578
2020,regime.n_compression_7d_same_primary_london_itr,3.0960302352905273
2020,xctx.n_vp_4h,2.976787567138672
2020,obgeom.tap_depth_frac_same_primary_any_side_invalidated_inside,2.4865493774414062
2020,fvggeom.n_same_primary_bearish_closed_through_within_10pts,2.3904953002929688
2020,obgeom.tap_depth_frac_any_symbol_any_side_invalidated_inside,2.232666015625
2020,sweep.ctx.hour_of_day_et,2.1713714599609375
2020,xctx.minutes_since_last_tp_side_bearish_7d,2.0531082153320312
2020,fvggeom.age_min_same_primary_any_side_closed_through_below,2.0373458862304688
2020,fvggeom.width_pts_any_symbol_bullish_closed_through_below,2.0241737365722656
2020,regime.last_true_range_pts_any_symbol_daily_itr,1.8476104736328125
2020,regime.last_close_location_any_symbol_asia_itr,1.4993133544921875
2020,obgeom.age_min_same_primary_any_side_invalidated_inside,1.498443603515625
2020,liqgeom.age_min_swing_same_primary_low_wick_taken_below,1.475189208984375
2020,xctx.n_fvg_4h,1.4523773193359375
2020,fvggeom.width_pts_any_symbol_any_side_untouched_above,1.4231948852539062
2020,obgeom.age_min_same_primary_any_side_invalidated_above,1.3892316818237305
2020,liqgeom.spread_pts_any_source_any_symbol_any_side_wick_taken_above,1.3870086669921875
